item_shop_coef,x_id
0.0003650967506389193,52-3943
0.0005810575246949448,53-3943
0.0002670940170940171,56-3943
0.00042069835927639884,2-3945
0.0004158004158004158,4-3945
0.00020855057351407716,6-3945
0.0002646202699126753,7-3945
0.0001300221037576388,12-3945
0.0008234971177600879,18-3945
0.00013357376611233555,25-3945
0.0001121201928467317,28-3945
0.00012047467020059032,31-3945
0.00022527596305474206,35-3945
0.0003361344537815126,37-3945
0.0004889975550122249,38-3945
0.0007448789571694599,39-3945
0.0004216918276123809,42-3945
0.0002463661000246366,46-3945
0.0005374417771408098,47-3945
0.0003557452863749555,50-3945
0.0005810575246949448,53-3945
0.0002670940170940171,56-3945
0.0002316423442205235,58-3945
0.0009115770282588879,5-3953
0.0002646202699126753,7-3953
0.0007541478129713424,10-3953
0.0002744990392533626,18-3953
0.0002494387627837366,19-3953
0.00013357376611233555,25-3953
0.0002242403856934634,28-3953
0.0001807120053008855,31-3953
0.0006758278891642261,35-3953
8.433836552247617e-05,42-3953
0.000585308750365818,48-3953
0.0014603870025556773,52-3953
0.0008715862870424172,53-3953
0.0005341880341880342,56-3953
0.0001460493646852636,57-3953
0.00020855057351407716,6-3960
0.0002646202699126753,7-3960
0.0006818956699624957,14-3960
0.0002494387627837366,19-3960
0.00039502271380604387,21-3960
0.000273000273000273,24-3960
0.0002671475322246711,25-3960
0.0004484807713869268,28-3960
0.0003011866755014758,31-3960
0.0004505519261094841,35-3960
0.0003361344537815126,37-3960
0.00024449877750611245,38-3960
0.00016867673104495234,42-3960
0.0004585052728106373,44-3960
0.0002463661000246366,46-3960
0.00035829451809387314,47-3960
0.0003557452863749555,50-3960
0.0029207740051113546,52-3960
0.0008715862870424172,53-3960
0.0001460493646852636,57-3960
0.00020855057351407716,6-3967
0.0006818956699624957,14-3967
0.0005489980785067252,18-3967
0.0002494387627837366,19-3967
0.0002602811035918792,26-3967
0.0004484807713869268,28-3967
0.00024094934040118065,31-3967
0.0006722689075630252,37-3967
0.0002530150965674285,42-3967
0.000711490572749911,50-3967
0.0008715862870424172,53-3967
0.0002920987293705272,57-3967
0.000463284688441047,58-3967
0.00035842293906810036,59-3967
0.0002646202699126753,7-3970
0.0007541478129713424,10-3970
0.0001300221037576388,12-3970
0.0002494387627837366,19-3970
0.00019751135690302193,21-3970
0.000819000819000819,24-3970
6.678688305616777e-05,25-3970
0.0001121201928467317,28-3970
0.0001807120053008855,31-3970
0.0009011038522189682,35-3970
0.0003361344537815126,37-3970
8.433836552247617e-05,42-3970
0.0007390983000739098,46-3970
0.0003557452863749555,50-3970
0.0003650967506389193,52-3970
0.0002905287623474724,53-3970
0.0002316423442205235,58-3970
0.00034094783498124785,14-3971
0.0002731494127287626,15-3971
0.0002494387627837366,19-3971
0.0002242403856934634,28-3971
0.00012047467020059032,31-3971
0.00022527596305474206,35-3971
0.0003361344537815126,37-3971
0.00017914725904693657,47-3971
0.0005810575246949448,53-3971
0.0002316423442205235,58-3971
8.433836552247617e-05,42-3985
0.0005102040816326531,45-3985
0.000292654375182909,48-3985
0.0003557452863749555,50-3985
0.0001460493646852636,57-3985
0.00035842293906810036,59-3985
0.00020855057351407716,6-3987
0.0007541478129713424,10-3987
0.0001300221037576388,12-3987
0.00034094783498124785,14-3987
0.0002731494127287626,15-3987
0.0002744990392533626,18-3987
0.00019751135690302193,21-3987
0.00028694404591104734,22-3987
6.678688305616777e-05,25-3987
0.0002602811035918792,26-3987
6.023733510029516e-05,31-3987
0.0003361344537815126,37-3987
0.00016867673104495234,42-3987
0.0004585052728106373,44-3987
0.0005374417771408098,47-3987
0.00047961630695443646,49-3987
0.0002905287623474724,53-3987
0.0002670940170940171,56-3987
0.0001460493646852636,57-3987
0.00020855057351407716,6-3988
0.00017914725904693657,47-3988
0.0002744990392533626,18-3989
6.678688305616777e-05,25-3989
0.0004158004158004158,4-3990
0.00020855057351407716,6-3990
0.0002731494127287626,15-3990
0.00033112582781456954,16-3990
6.678688305616777e-05,25-3990
0.00012047467020059032,31-3990
0.0004505519261094841,35-3990
0.0009170105456212746,44-3990
0.00035829451809387314,47-3990
0.000292654375182909,48-3990
0.0003557452863749555,50-3990
0.0002905287623474724,53-3990
0.00020855057351407716,6-3992
0.0002731494127287626,15-3992
0.0002744990392533626,18-3992
0.0004585052728106373,44-3992
0.0005102040816326531,45-3992
0.0005313496280552603,3-4001
0.0002646202699126753,7-4001
0.00033112582781456954,16-4001
0.0002494387627837366,19-4001
0.00019751135690302193,21-4001
6.678688305616777e-05,25-4001
0.00012047467020059032,31-4002
0.00022527596305474206,35-4002
0.0004585052728106373,44-4002
0.000292654375182909,48-4002
0.0003557452863749555,50-4002
0.0003650967506389193,52-4002
0.00030385900941962927,5-4003
0.00034094783498124785,14-4003
0.0001121201928467317,28-4003
6.023733510029516e-05,31-4003
0.0004506534474988734,41-4003
8.433836552247617e-05,42-4003
0.0009170105456212746,44-4003
0.0002463661000246366,46-4003
0.000292654375182909,48-4003
0.0002905287623474724,53-4003
0.0002920987293705272,57-4003
0.0004158004158004158,4-4008
0.00020855057351407716,6-4008
0.0002494387627837366,19-4008
0.000273000273000273,24-4008
6.678688305616777e-05,25-4008
6.023733510029516e-05,31-4008
0.0004505519261094841,35-4008
0.0005102040816326531,45-4008
0.0001460493646852636,57-4008
0.0002316423442205235,58-4008
6.023733510029516e-05,31-4009
0.00024449877750611245,38-4009
0.0001460493646852636,57-4009
0.0002744990392533626,18-4014
0.00013357376611233555,25-4014
0.00020855057351407716,6-4024
0.0007541478129713424,10-4024
0.0001300221037576388,12-4024
0.00034094783498124785,14-4024
0.0002731494127287626,15-4024
0.0002494387627837366,19-4024
0.00039502271380604387,21-4024
0.001092001092001092,24-4024
0.0002003606491685033,25-4024
0.0001121201928467317,28-4024
6.023733510029516e-05,31-4024
0.00022527596305474206,35-4024
0.00024449877750611245,38-4024
0.0004585052728106373,44-4024
0.0004927322000492732,46-4024
0.000292654375182909,48-4024
0.0001460493646852636,57-4024
0.00019751135690302193,21-4039
0.0002003606491685033,25-4039
0.00042166134570206614,31-4039
8.433836552247617e-05,42-4039
0.0003650967506389193,52-4039
0.0002670940170940171,56-4039
0.0001460493646852636,57-4039
0.0002003606491685033,25-4041
0.00024094934040118065,31-4041
0.00016867673104495234,42-4041
0.0002670940170940171,56-4041
0.00024330900243309004,55-4044
0.0008413967185527977,2-4045
0.0004158004158004158,4-4045
0.00030385900941962927,5-4045
0.0008342022940563086,6-4045
0.0002646202699126753,7-4045
0.0007541478129713424,10-4045
0.0001300221037576388,12-4045
0.0006818956699624957,14-4045
0.0002731494127287626,15-4045
0.0006622516556291391,16-4045
0.0002744990392533626,18-4045
0.0002494387627837366,19-4045
0.0007900454276120877,21-4045
0.00028694404591104734,22-4045
0.0010018032458425166,25-4045
0.0005205622071837585,26-4045
0.0001121201928467317,28-4045
0.0003011866755014758,31-4045
0.0006758278891642261,35-4045
0.0030864197530864196,36-4045
0.0003361344537815126,37-4045
0.0004889975550122249,38-4045
0.0007448789571694599,39-4045
0.0006747069241798094,42-4045
0.0004585052728106373,44-4045
0.001530612244897959,45-4045
0.0002463661000246366,46-4045
0.00017914725904693657,47-4045
0.00047961630695443646,49-4045
0.0008715862870424172,53-4045
0.0001460493646852636,57-4045
0.0008413967185527977,2-4049
0.00030385900941962927,5-4049
0.00020855057351407716,6-4049
0.0010584810796507012,7-4049
0.0007541478129713424,10-4049
0.0001300221037576388,12-4049
0.0010228435049437436,14-4049
0.00033112582781456954,16-4049
0.0005489980785067252,18-4049
0.0005925340707090658,21-4049
0.0002003606491685033,25-4049
0.0002602811035918792,26-4049
0.0001121201928467317,28-4049
0.00012047467020059032,31-4049
0.0008203445447087777,34-4049
0.00022527596305474206,35-4049
0.0002530150965674285,42-4049
0.0004585052728106373,44-4049
0.0005102040816326531,45-4049
0.00017914725904693657,47-4049
0.002341235001463272,48-4049
0.00047961630695443646,49-4049
0.001095290251916758,52-4049
0.001452643811737362,53-4049
0.0008762961881115817,57-4049
0.0016214964095436647,58-4049
0.0005313496280552603,3-4050
0.00020855057351407716,6-4050
0.0002600442075152776,12-4050
0.0002744990392533626,18-4050
0.00019751135690302193,21-4050
0.000273000273000273,24-4050
0.0003363605785401951,28-4050
0.0008203445447087777,34-4050
0.0006758278891642261,35-4050
0.00024449877750611245,38-4050
0.00037243947858472997,39-4050
0.00016867673104495234,42-4050
0.00035829451809387314,47-4050
0.0007301935012778386,52-4050
0.0005841974587410544,57-4050
0.000463284688441047,58-4050
0.0012620950778291964,2-4051
0.0005313496280552603,3-4051
0.0006256517205422315,6-4051
0.0002646202699126753,7-4051
0.0007541478129713424,10-4051
0.0002600442075152776,12-4051
0.0010228435049437436,14-4051
0.0002731494127287626,15-4051
0.0008234971177600879,18-4051
0.0005925340707090658,21-4051
0.000546000546000546,24-4051
6.678688305616777e-05,25-4051
0.0002602811035918792,26-4051
0.0001121201928467317,28-4051
6.023733510029516e-05,31-4051
0.00022527596305474206,35-4051
0.00024449877750611245,38-4051
0.00037243947858472997,39-4051
0.0004506534474988734,41-4051
0.0002530150965674285,42-4051
0.0004927322000492732,46-4051
0.000585308750365818,48-4051
0.00047961630695443646,49-4051
0.0003557452863749555,50-4051
0.0,52-4051
0.0005341880341880342,56-4051
0.0002920987293705272,57-4051
0.000463284688441047,58-4051
0.00035842293906810036,59-4051
0.0008413967185527977,2-4052
0.0005313496280552603,3-4052
0.0008316008316008316,4-4052
0.0006077180188392585,5-4052
0.0008342022940563086,6-4052
0.0005292405398253506,7-4052
0.0002600442075152776,12-4052
0.00034094783498124785,14-4052
0.0002731494127287626,15-4052
0.0010979961570134504,18-4052
0.0002494387627837366,19-4052
0.0005925340707090658,21-4052
0.0005738880918220947,22-4052
0.000546000546000546,24-4052
0.0004675081813931744,25-4052
0.0002242403856934634,28-4052
0.0001807120053008855,31-4052
0.0008203445447087777,34-4052
0.0009011038522189682,35-4052
0.0020168067226890756,37-4052
0.001466992665036675,38-4052
0.0007448789571694599,39-4052
0.0013519603424966202,41-4052
0.0007590452897022856,42-4052
0.0005102040816326531,45-4052
0.0002463661000246366,46-4052
0.00035829451809387314,47-4052
0.001755926251097454,48-4052
0.0014388489208633094,49-4052
0.000711490572749911,50-4052
0.0007301935012778386,52-4052
0.0005810575246949448,53-4052
0.0002670940170940171,56-4052
0.0005841974587410544,57-4052
0.0006949270326615705,58-4052
0.00035842293906810036,59-4052
0.00020855057351407716,6-4053
0.0002646202699126753,7-4053
0.0001300221037576388,12-4053
0.0006818956699624957,14-4053
0.0005462988254575252,15-4053
0.0005489980785067252,18-4053
0.00019751135690302193,21-4053
0.00028694404591104734,22-4053
0.000273000273000273,24-4053
0.0001121201928467317,28-4053
0.00012047467020059032,31-4053
0.0004505519261094841,35-4053
0.00037243947858472997,39-4053
0.00017914725904693657,47-4053
0.0001460493646852636,57-4053
0.000463284688441047,58-4053
0.0002494387627837366,19-4054
0.0002003606491685033,25-4054
0.0001121201928467317,28-4054
0.0001807120053008855,31-4054
0.0004506534474988734,41-4054
0.000292654375182909,48-4054
0.0005313496280552603,3-4055
0.0001300221037576388,12-4055
0.0002731494127287626,15-4055
0.0005489980785067252,18-4055
0.00039502271380604387,21-4055
0.00028694404591104734,22-4055
0.00033393441528083883,25-4055
0.001041124414367517,26-4055
0.0002242403856934634,28-4055
6.023733510029516e-05,31-4055
0.00022527596305474206,35-4055
0.0003361344537815126,37-4055
0.0004889975550122249,38-4055
0.00037243947858472997,39-4055
0.0004506534474988734,41-4055
0.0002530150965674285,42-4055
0.0004585052728106373,44-4055
0.0005102040816326531,45-4055
0.0002463661000246366,46-4055
0.0002905287623474724,53-4055
0.0002670940170940171,56-4055
0.00042069835927639884,2-4056
0.00020855057351407716,6-4056
0.00013357376611233555,25-4056
0.0001121201928467317,28-4056
0.0,47-4056
6.023733510029516e-05,31-4059
0.0002670940170940171,56-4059
0.0010626992561105207,3-4063
0.00030385900941962927,5-4063
0.00034094783498124785,14-4063
0.0002494387627837366,19-4063
0.00039502271380604387,21-4063
0.000273000273000273,24-4063
0.0004007212983370066,25-4063
0.00012047467020059032,31-4063
0.00024449877750611245,38-4063
0.0009170105456212746,44-4063
0.00047961630695443646,49-4063
0.0005810575246949448,53-4063
0.0001460493646852636,57-4063
0.00035842293906810036,59-4063
0.0002744990392533626,18-4067
0.0004988775255674732,19-4067
0.0002671475322246711,25-4067
6.023733510029516e-05,31-4067
0.0004505519261094841,35-4067
0.00024449877750611245,38-4067
0.0002530150965674285,42-4067
0.0002463661000246366,46-4067
0.00017914725904693657,47-4067
0.000711490572749911,50-4067
0.0003650967506389193,52-4067
0.0001460493646852636,57-4067
0.00020855057351407716,6-4070
0.0002646202699126753,7-4070
0.0001300221037576388,12-4070
0.0002744990392533626,18-4070
6.678688305616777e-05,25-4070
0.00022527596305474206,35-4070
0.0004585052728106373,44-4070
0.0003557452863749555,50-4070
0.0002744990392533626,18-4072
0.00019751135690302193,21-4072
0.00028694404591104734,22-4072
6.678688305616777e-05,25-4072
0.0002670940170940171,56-4072
0.00042069835927639884,2-4084
0.0005313496280552603,3-4084
0.0012474012474012475,4-4084
0.00030385900941962927,5-4084
0.0020855057351407717,6-4084
0.0001300221037576388,12-4084
0.0006818956699624957,14-4084
0.0008194482381862879,15-4084
0.0008234971177600879,18-4084
0.0007483162883512097,19-4084
0.0009875567845151097,21-4084
0.0005738880918220947,22-4084
0.000819000819000819,24-4084
0.0012689507780671875,25-4084
0.0005205622071837585,26-4084
0.0007848413499271219,28-4084
0.0007830853563038371,31-4084
0.0008203445447087777,34-4084
0.0011263798152737104,35-4084
0.0030864197530864196,36-4084
0.0016806722689075631,37-4084
0.0007334963325183374,38-4084
0.0,41-4084
0.0010963987517921903,42-4084
0.0009170105456212746,44-4084
0.0010204081632653062,45-4084
0.0002463661000246366,46-4084
0.0007165890361877463,47-4084
0.000292654375182909,48-4084
0.00047961630695443646,49-4084
0.000711490572749911,50-4084
0.001095290251916758,52-4084
0.0002670940170940171,56-4084
0.0005841974587410544,57-4084
0.00042069835927639884,2-4085
0.0005313496280552603,3-4085
0.0004158004158004158,4-4085
0.0006077180188392585,5-4085
0.00145985401459854,6-4085
0.0002646202699126753,7-4085
0.0015082956259426848,10-4085
0.0001300221037576388,12-4085
0.0016388964763725759,15-4085
0.0010979961570134504,18-4085
0.0002494387627837366,19-4085
0.0011850681414181316,21-4085
0.000860832137733142,22-4085
0.001092001092001092,24-4085
0.000868229479730181,25-4085
0.001041124414367517,26-4085
0.0012333221213140487,28-4085
0.001144509366905608,31-4085
0.0011263798152737104,35-4085
0.0003361344537815126,37-4085
0.00024449877750611245,38-4085
0.0009013068949977468,41-4085
0.0010963987517921903,42-4085
0.0009170105456212746,44-4085
0.0007390983000739098,46-4085
0.0005374417771408098,47-4085
0.000292654375182909,48-4085
0.0010672358591248667,50-4085
0.0005810575246949448,53-4085
0.0008012820512820513,56-4085
0.0023367898349642177,57-4085
0.0002316423442205235,58-4085
0.00035842293906810036,59-4085
0.0002744990392533626,18-4088
0.00013357376611233555,25-4088
6.023733510029516e-05,31-4088
6.678688305616777e-05,25-4091
0.0002744990392533626,18-4092
0.00019751135690302193,21-4092
0.00028694404591104734,22-4092
6.678688305616777e-05,25-4092
6.023733510029516e-05,31-4092
0.0005102040816326531,45-4092
0.0002905287623474724,53-4092
0.00030385900941962927,5-4100
0.00020855057351407716,6-4100
0.0002600442075152776,12-4100
0.00013357376611233555,25-4100
0.0001460493646852636,57-4100
0.0004158004158004158,4-4102
0.00030385900941962927,5-4102
0.0004171011470281543,6-4102
0.0007541478129713424,10-4102
0.0006818956699624957,14-4102
0.0005489980785067252,18-4102
0.0002494387627837366,19-4102
0.0005738880918220947,22-4102
0.000273000273000273,24-4102
0.00013357376611233555,25-4102
0.0004818986808023613,31-4102
0.00022527596305474206,35-4102
0.0007334963325183374,38-4102
0.00016867673104495234,42-4102
0.0010204081632653062,45-4102
0.00035829451809387314,47-4102
0.000292654375182909,48-4102
0.000711490572749911,50-4102
0.0008715862870424172,53-4102
0.0002670940170940171,56-4102
0.0002920987293705272,57-4102
0.00035842293906810036,59-4102
0.0002744990392533626,18-4103
0.0002463661000246366,46-4103
0.0003650967506389193,52-4103
0.0002670940170940171,56-4103
0.0001300221037576388,12-4104
0.0002744990392533626,18-4107
0.00019751135690302193,21-4107
0.00013357376611233555,25-4107
6.023733510029516e-05,31-4107
0.0003361344537815126,37-4107
0.00020855057351407716,6-4110
0.0002744990392533626,18-4110
0.0002003606491685033,25-4110
0.0001121201928467317,28-4110
6.023733510029516e-05,31-4110
0.00035829451809387314,47-4110
0.000292654375182909,48-4110
0.00047961630695443646,49-4110
0.0003650967506389193,52-4110
0.0002905287623474724,53-4110
0.0002744990392533626,18-4116
6.678688305616777e-05,25-4116
0.00028694404591104734,22-4117
0.0001121201928467317,28-4117
0.0002003606491685033,25-4135
0.00043814809405579085,57-4135
0.000463284688441047,58-4135
0.0012474012474012475,4-4138
0.00020855057351407716,6-4138
0.0030165912518853697,10-4138
0.0014347202295552368,22-4138
0.001092001092001092,24-4138
0.00024094934040118065,31-4138
0.0002905287623474724,53-4138
0.0011683949174821088,57-4138
0.0006949270326615705,58-4138
0.0001300221037576388,12-4141
0.0001121201928467317,28-4141
0.0002920987293705272,57-4141
0.00024330900243309004,55-4142
0.0007541478129713424,10-4143
0.0001300221037576388,12-4143
0.00028694404591104734,22-4143
0.000273000273000273,24-4143
6.023733510029516e-05,31-4143
0.00048661800486618007,55-4144
0.00072992700729927,55-4145
0.00042069835927639884,2-4178
0.0010626992561105207,3-4178
0.0016632016632016633,4-4178
0.0006077180188392585,5-4178
0.00145985401459854,6-4178
0.0031754432389521038,7-4178
0.006033182503770739,10-4178
0.0001300221037576388,12-4178
0.0006818956699624957,14-4178
0.0068287353182190655,15-4178
0.0033112582781456954,16-4178
0.0016469942355201758,18-4178
0.0009977550511349464,19-4178
0.0007900454276120877,21-4178
0.0040172166427546625,22-4178
0.004914004914004914,24-4178
0.0007346557136178454,25-4178
0.002342529932326913,26-4178
0.0017939230855477072,28-4178
0.0016866453828082645,31-4178
0.0008203445447087777,34-4178
0.0006758278891642261,35-4178
0.0030864197530864196,36-4178
0.0013445378151260505,37-4178
0.0017114914425427872,38-4178
0.0007448789571694599,39-4178
0.0018026137899954935,41-4178
0.0003373534620899047,42-4178
0.005960568546538285,44-4178
0.001530612244897959,45-4178
0.0002463661000246366,46-4178
0.0008957362952346829,47-4178
0.000292654375182909,48-4178
0.00047961630695443646,49-4178
0.0021344717182497333,50-4178
0.002555677254472435,52-4178
0.0008715862870424172,53-4178
0.002136752136752137,56-4178
0.006280122681466336,57-4178
0.004864489228630994,58-4178
0.002150537634408602,59-4178
0.00145985401459854,55-4179
0.002524190155658393,2-4181
0.0010626992561105207,3-4181
0.009147609147609148,4-4181
0.00030385900941962927,5-4181
0.006047966631908238,6-4181
0.004233924318602805,7-4181
0.017345399698340876,10-4181
0.0001300221037576388,12-4181
0.0017047391749062393,14-4181
0.01638896476372576,15-4181
0.0076158940397350995,16-4181
0.0038429865495470767,18-4181
0.005238214018458469,19-4181
0.0011850681414181316,21-4181
0.011764705882352941,22-4181
0.011193011193011193,24-4181
0.0010685901288986844,25-4181
0.0028630921395106715,26-4181
0.0004484807713869268,28-4181
0.0037347147762183002,31-4181
0.0009011038522189682,35-4181
0.0030864197530864196,36-4181
0.0020168067226890756,37-4181
0.002200488997555012,38-4181
0.00037243947858472997,39-4181
0.0018026137899954935,41-4181
0.0007590452897022856,42-4181
0.007794589637780834,44-4181
0.003061224489795918,45-4181
0.004927322000492732,46-4181
0.0014331780723754925,47-4181
0.000877963125548727,48-4181
0.0009592326139088729,49-4181
0.003913198150124511,50-4181
0.004381161007667032,52-4181
0.002905287623474724,53-4181
0.0037393162393162395,56-4181
0.004235431575872645,57-4181
0.0020847810979847115,58-4181
0.005734767025089606,59-4181
0.00145985401459854,55-4183
0.00072992700729927,55-4184
0.00020855057351407716,6-4186
0.0007541478129713424,10-4186
0.0016388964763725759,15-4186
0.00033112582781456954,16-4186
0.0011477761836441894,22-4186
0.001365001365001365,24-4186
0.0002003606491685033,25-4186
0.0007808433107756377,26-4186
0.0001807120053008855,31-4186
0.0002905287623474724,53-4186
0.0008012820512820513,56-4186
0.0007302468234263181,57-4186
0.0002316423442205235,58-4186
0.00024330900243309004,55-4187
0.0009732360097323601,55-4188
0.0006256517205422315,6-4190
0.0007541478129713424,10-4190
0.0001300221037576388,12-4190
0.00033112582781456954,16-4190
0.0005738880918220947,22-4190
0.000546000546000546,24-4190
0.0002602811035918792,26-4190
0.0001807120053008855,31-4190
0.0004505519261094841,35-4190
0.00043814809405579085,57-4190
0.0019464720194647203,55-4191
0.0024330900243309003,55-4192
0.00072992700729927,55-4198
0.00024330900243309004,55-4203
0.0012165450121654502,55-4217
0.0005313496280552603,3-4225
0.0001300221037576388,12-4225
0.00034094783498124785,14-4225
0.0002731494127287626,15-4225
0.00033112582781456954,16-4225
0.0002744990392533626,18-4225
0.0002494387627837366,19-4225
0.00019751135690302193,21-4225
0.00028694404591104734,22-4225
6.678688305616777e-05,25-4225
0.0008203445447087777,34-4225
0.00022527596305474206,35-4225
0.0004889975550122249,38-4225
0.0004506534474988734,41-4225
8.433836552247617e-05,42-4225
0.00017914725904693657,47-4225
0.000292654375182909,48-4225
0.0003557452863749555,50-4225
0.0006077180188392585,5-4228
0.0002646202699126753,7-4228
0.0001300221037576388,12-4228
0.0002744990392533626,18-4228
0.000273000273000273,24-4228
0.00013357376611233555,25-4228
0.0002242403856934634,28-4228
0.00012047467020059032,31-4228
0.00037243947858472997,39-4228
0.0002905287623474724,53-4228
0.00042069835927639884,2-4231
0.0010626992561105207,3-4231
0.0008316008316008316,4-4231
0.0009115770282588879,5-4231
0.0010584810796507012,7-4231
0.0001300221037576388,12-4231
0.00034094783498124785,14-4231
0.0010925976509150504,15-4231
0.00033112582781456954,16-4231
0.0005489980785067252,18-4231
0.001247193813918683,19-4231
0.00019751135690302193,21-4231
0.001365001365001365,24-4231
0.0002003606491685033,25-4231
0.0005205622071837585,26-4231
0.0005606009642336585,28-4231
0.00042166134570206614,31-4231
0.0016406890894175555,34-4231
0.0006758278891642261,35-4231
0.0003361344537815126,37-4231
0.00024449877750611245,38-4231
0.0009013068949977468,41-4231
0.0002530150965674285,42-4231
0.0004927322000492732,46-4231
0.0008957362952346829,47-4231
0.0003557452863749555,50-4231
0.0007301935012778386,52-4231
0.0008715862870424172,53-4231
0.0016025641025641025,56-4231
0.0001460493646852636,57-4231
0.000463284688441047,58-4231
0.0008413967185527977,2-4233
0.0010626992561105207,3-4233
0.0012474012474012475,4-4233
0.0009115770282588879,5-4233
0.0006256517205422315,6-4233
0.0015877216194760519,7-4233
0.0015082956259426848,10-4233
0.0001300221037576388,12-4233
0.0010228435049437436,14-4233
0.0010925976509150504,15-4233
0.0009933774834437086,16-4233
0.0009977550511349464,19-4233
0.0005925340707090658,21-4233
0.000860832137733142,22-4233
0.000546000546000546,24-4233
0.0004675081813931744,25-4233
0.0007808433107756377,26-4233
0.0006727211570803902,28-4233
0.000722848021203542,31-4233
0.0008203445447087777,34-4233
0.0013516557783284523,35-4233
0.0006722689075630252,37-4233
0.0019559902200488996,38-4233
0.0009013068949977468,41-4233
0.0004216918276123809,42-4233
0.001530612244897959,45-4233
0.0007390983000739098,46-4233
0.0012540308133285561,47-4233
0.001755926251097454,48-4233
0.0014388489208633094,49-4233
0.001422981145499822,50-4233
0.0007301935012778386,52-4233
0.0011621150493898896,53-4233
0.0005341880341880342,56-4233
0.00043814809405579085,57-4233
0.0007168458781362007,59-4233
0.0005313496280552603,3-4240
0.0012474012474012475,4-4240
0.0009115770282588879,5-4240
0.0006256517205422315,6-4240
0.0005292405398253506,7-4240
0.0001300221037576388,12-4240
0.00034094783498124785,14-4240
0.0006622516556291391,16-4240
0.0005489980785067252,18-4240
0.00019751135690302193,21-4240
0.000273000273000273,24-4240
0.0002003606491685033,25-4240
0.0002602811035918792,26-4240
0.0003363605785401951,28-4240
0.0003011866755014758,31-4240
0.0008203445447087777,34-4240
0.00022527596305474206,35-4240
0.0003361344537815126,37-4240
0.00024449877750611245,38-4240
0.0007448789571694599,39-4240
0.0004506534474988734,41-4240
8.433836552247617e-05,42-4240
0.0004927322000492732,46-4240
0.0008957362952346829,47-4240
0.000877963125548727,48-4240
0.00047961630695443646,49-4240
0.000711490572749911,50-4240
0.0007301935012778386,52-4240
0.0008715862870424172,53-4240
0.0002670940170940171,56-4240
0.0010223455527968454,57-4240
0.0011582117211026176,58-4240
0.00042069835927639884,2-4241
8.433836552247617e-05,42-4241
0.000292654375182909,48-4241
0.0002670940170940171,56-4241
0.0002920987293705272,57-4241
0.0008413967185527977,2-4242
0.0004158004158004158,4-4242
0.0009115770282588879,5-4242
0.0008342022940563086,6-4242
0.0007541478129713424,10-4242
0.00034094783498124785,14-4242
0.0006622516556291391,16-4242
0.0002744990392533626,18-4242
0.0004988775255674732,19-4242
6.678688305616777e-05,25-4242
0.0002602811035918792,26-4242
0.0005606009642336585,28-4242
0.0003011866755014758,31-4242
0.0006758278891642261,35-4242
0.0030864197530864196,36-4242
0.0003361344537815126,37-4242
0.0007334963325183374,38-4242
8.433836552247617e-05,42-4242
0.0004927322000492732,46-4242
0.0007165890361877463,47-4242
0.0014632718759145448,48-4242
0.00047961630695443646,49-4242
0.000711490572749911,50-4242
0.0002905287623474724,53-4242
0.0002670940170940171,56-4242
0.0005841974587410544,57-4242
0.001389854065323141,58-4242
0.0016827934371055953,2-4244
0.0005313496280552603,3-4244
0.0004158004158004158,4-4244
0.0015192950470981465,5-4244
0.00020855057351407716,6-4244
0.0018523418893887271,7-4244
0.0001300221037576388,12-4244
0.0017047391749062393,14-4244
0.0008194482381862879,15-4244
0.0016556291390728477,16-4244
0.0005489980785067252,18-4244
0.0007483162883512097,19-4244
0.000819000819000819,24-4244
0.0004007212983370066,25-4244
0.0005606009642336585,28-4244
0.0003011866755014758,31-4244
0.0016406890894175555,34-4244
0.0009011038522189682,35-4244
0.0016806722689075631,37-4244
0.0007334963325183374,38-4244
0.0007448789571694599,39-4244
0.0013519603424966202,41-4244
0.0002530150965674285,42-4244
0.0009170105456212746,44-4244
0.0010204081632653062,45-4244
0.0002463661000246366,46-4244
0.0007165890361877463,47-4244
0.0014632718759145448,48-4244
0.000711490572749911,50-4244
0.0007301935012778386,52-4244
0.0005341880341880342,56-4244
0.0016065430115378997,57-4244
0.0032429928190873293,58-4244
0.001075268817204301,59-4244
0.0005313496280552603,3-4247
0.0004158004158004158,4-4247
0.00030385900941962927,5-4247
0.0004171011470281543,6-4247
0.0002646202699126753,7-4247
0.00034094783498124785,14-4247
0.0002744990392533626,18-4247
0.00039502271380604387,21-4247
0.00013357376611233555,25-4247
0.0002602811035918792,26-4247
0.0003363605785401951,28-4247
0.0008203445447087777,34-4247
0.0011263798152737104,35-4247
8.433836552247617e-05,42-4247
0.000585308750365818,48-4247
0.0007301935012778386,52-4247
0.0002920987293705272,57-4247
0.0002316423442205235,58-4247
0.00035842293906810036,59-4247
0.0008413967185527977,2-4248
0.0005313496280552603,3-4248
0.0016632016632016633,4-4248
0.0018231540565177757,5-4248
0.00020855057351407716,6-4248
0.0007938608097380259,7-4248
0.0007541478129713424,10-4248
0.0006818956699624957,14-4248
0.00033112582781456954,16-4248
0.0002744990392533626,18-4248
0.0004988775255674732,19-4248
0.00019751135690302193,21-4248
0.0002003606491685033,25-4248
0.0002602811035918792,26-4248
0.0007848413499271219,28-4248
0.0005421360159026565,31-4248
0.0004505519261094841,35-4248
0.0003361344537815126,37-4248
0.00037243947858472997,39-4248
0.0004506534474988734,41-4248
8.433836552247617e-05,42-4248
